datetime,open,high,low,close,volume
2021-02-02 00:00:00,13699.0,13703.0,13694.0,13699.0,18
2021-02-02 00:05:00,13694.0,13695.0,13689.0,13695.0,41
2021-02-02 00:10:00,13699.0,13699.0,13697.0,13698.0,8
2021-02-02 00:15:00,13697.0,13697.0,13695.0,13695.0,17
2021-02-02 00:20:00,13696.0,13696.0,13685.0,13685.0,35
2021-02-02 00:25:00,13689.0,13689.0,13684.0,13689.0,13
2021-02-02 00:30:00,13683.0,13688.0,13676.0,13685.0,57
2021-02-02 00:35:00,13682.0,13686.0,13681.0,13686.0,7
2021-02-02 00:40:00,13686.0,13691.0,13685.0,13691.0,36
2021-02-02 00:45:00,13691.0,13697.0,13691.0,13694.0,35
2021-02-02 00:50:00,13693.0,13695.0,13684.0,13684.0,23
2021-02-02 00:55:00,13690.0,13694.0,13687.0,13694.0,28
2021-02-02 01:00:00,13691.0,13700.0,13684.0,13684.0,208
2021-02-02 01:05:00,13685.0,13696.0,13681.0,13689.0,210
2021-02-02 01:10:00,13690.0,13702.0,13689.0,13696.0,120
2021-02-02 01:15:00,13695.0,13695.0,13668.0,13674.0,232
2021-02-02 01:20:00,13675.0,13684.0,13671.0,13684.0,198
2021-02-02 01:25:00,13685.0,13687.0,13676.0,13685.0,80
2021-02-02 01:30:00,13685.0,13694.0,13682.0,13689.0,141
2021-02-02 01:35:00,13688.0,13704.0,13688.0,13701.0,267
2021-02-02 01:40:00,13701.0,13706.0,13686.0,13688.0,245
2021-02-02 01:45:00,13687.0,13692.0,13678.0,13692.0,181
2021-02-02 01:50:00,13692.0,13697.0,13687.0,13692.0,144
2021-02-02 01:55:00,13691.0,13702.0,13687.0,13695.0,256
2021-02-02 02:00:00,13695.0,13726.0,13674.0,13711.0,1524
2021-02-02 02:05:00,13711.0,13729.0,13688.0,13725.0,1247
2021-02-02 02:10:00,13727.0,13736.0,13711.0,13733.0,900
2021-02-02 02:15:00,13734.0,13792.0,13730.0,13787.0,2248
2021-02-02 02:20:00,13787.0,13797.0,13773.0,13784.0,1260
2021-02-02 02:25:00,13784.0,13785.0,13757.0,13765.0,744
2021-02-02 02:30:00,13765.0,13783.0,13765.0,13777.0,686
2021-02-02 02:35:00,13776.0,13782.0,13754.0,13758.0,588
2021-02-02 02:40:00,13758.0,13764.0,13746.0,13754.0,542
2021-02-02 02:45:00,13753.0,13769.0,13749.0,13750.0,484
2021-02-02 02:50:00,13751.0,13764.0,13738.0,13740.0,497
2021-02-02 02:55:00,13739.0,13767.0,13739.0,13766.0,359
2021-02-02 03:00:00,13765.0,13794.0,13762.0,13782.0,764
2021-02-02 03:05:00,13780.0,13812.0,13774.0,13801.0,1028
2021-02-02 03:10:00,13799.0,13811.0,13794.0,13797.0,726
2021-02-02 03:15:00,13797.0,13804.0,13786.0,13792.0,499
2021-02-02 03:20:00,13792.0,13805.0,13790.0,13798.0,527
2021-02-02 03:25:00,13796.0,13803.0,13787.0,13802.0,369
2021-02-02 03:30:00,13801.0,13807.0,13784.0,13788.0,486
2021-02-02 03:35:00,13787.0,13804.0,13786.0,13801.0,346
2021-02-02 03:40:00,13798.0,13810.0,13796.0,13802.0,286
2021-02-02 03:45:00,13803.0,13805.0,13789.0,13798.0,224
2021-02-02 03:50:00,13798.0,13807.0,13790.0,13800.0,251
2021-02-02 03:55:00,13801.0,13804.0,13795.0,13798.0,298
2021-02-02 04:00:00,13798.0,13803.0,13794.0,13800.0,235
2021-02-02 04:05:00,13800.0,13807.0,13798.0,13806.0,228
2021-02-02 04:10:00,13805.0,13806.0,13792.0,13797.0,233
2021-02-02 04:15:00,13797.0,13798.0,13784.0,13786.0,320
2021-02-02 04:20:00,13785.0,13789.0,13782.0,13784.0,161
2021-02-02 04:25:00,13784.0,13796.0,13777.0,13778.0,271
2021-02-02 04:30:00,13779.0,13792.0,13775.0,13784.0,271
2021-02-02 04:35:00,13787.0,13807.0,13786.0,13806.0,251
2021-02-02 04:40:00,13805.0,13810.0,13795.0,13796.0,247
2021-02-02 04:45:00,13797.0,13804.0,13792.0,13802.0,177
2021-02-02 04:50:00,13802.0,13808.0,13791.0,13795.0,150
2021-02-02 04:55:00,13796.0,13802.0,13791.0,13796.0,135
2021-02-02 05:00:00,13795.0,13798.0,13791.0,13793.0,137
2021-02-02 05:05:00,13794.0,13805.0,13793.0,13797.0,179
2021-02-02 05:10:00,13797.0,13798.0,13789.0,13791.0,136
2021-02-02 05:15:00,13791.0,13792.0,13785.0,13791.0,194
2021-02-02 05:20:00,13791.0,13792.0,13780.0,13782.0,133
2021-02-02 05:25:00,13783.0,13786.0,13778.0,13778.0,174
2021-02-02 05:30:00,13778.0,13780.0,13772.0,13776.0,181
2021-02-02 05:35:00,13774.0,13775.0,13762.0,13766.0,407
2021-02-02 05:40:00,13766.0,13771.0,13761.0,13769.0,283
2021-02-02 05:45:00,13770.0,13774.0,13764.0,13770.0,191
2021-02-02 05:50:00,13771.0,13772.0,13766.0,13769.0,111
2021-02-02 05:55:00,13771.0,13771.0,13757.0,13757.0,158
2021-02-02 06:00:00,13756.0,13764.0,13751.0,13762.0,303
2021-02-02 06:05:00,13764.0,13773.0,13762.0,13768.0,249
2021-02-02 06:10:00,13768.0,13776.0,13762.0,13774.0,212
2021-02-02 06:15:00,13774.0,13778.0,13768.0,13768.0,238
2021-02-02 06:20:00,13769.0,13781.0,13769.0,13771.0,247
2021-02-02 06:25:00,13773.0,13781.0,13771.0,13776.0,191
2021-02-02 06:30:00,13777.0,13780.0,13773.0,13776.0,106
2021-02-02 06:35:00,13778.0,13779.0,13766.0,13769.0,142
