datetime,open,high,low,close,volume
2021-03-01 03:15:00,13875.0,13900.0,13866.0,13870.0,143.0
2021-03-01 03:20:00,13871.0,13878.0,13867.0,13867.0,12.0
2021-03-01 03:25:00,13877.0,13884.0,13876.0,13884.0,12.0
2021-03-01 03:30:00,13893.0,13899.0,13891.0,13893.0,44.0
2021-03-01 03:35:00,13894.0,13898.0,13894.0,13897.0,9.0
2021-03-01 03:40:00,13894.0,13896.0,13890.0,13890.0,18.0
2021-03-01 03:45:00,13892.0,13897.0,13891.0,13897.0,13.0
2021-03-01 03:50:00,13894.0,13899.0,13892.0,13899.0,15.0
2021-03-01 03:55:00,13897.0,13897.0,13890.0,13890.0,13.0
2021-03-01 04:00:00,13888.0,13898.0,13884.0,13885.0,28.0
2021-03-01 04:05:00,13885.0,13890.0,13881.0,13888.0,21.0
2021-03-01 04:10:00,13887.0,13892.0,13887.0,13892.0,9.0
2021-03-01 04:15:00,13895.0,13900.0,13892.0,13900.0,31.0
2021-03-01 04:20:00,13898.0,13899.0,13891.0,13891.0,18.0
2021-03-01 04:25:00,13894.0,13900.0,13893.0,13894.0,37.0
2021-03-01 04:30:00,13896.0,13898.0,13889.0,13889.0,23.0
2021-03-01 04:35:00,13891.0,13891.0,13882.0,13882.0,28.0
2021-03-01 04:40:00,13883.0,13891.0,13883.0,13889.0,46.0
2021-03-01 04:45:00,13887.0,13890.0,13887.0,13890.0,37.0
2021-03-01 04:50:00,13892.0,13894.0,13890.0,13894.0,23.0
2021-03-01 04:55:00,13896.0,13896.0,13890.0,13891.0,22.0
2021-03-01 05:00:00,13891.0,13897.0,13888.0,13888.0,33.0
2021-03-01 05:05:00,13889.0,13892.0,13888.0,13891.0,32.0
2021-03-01 05:10:00,13893.0,13893.0,13892.0,13892.0,4.0
2021-03-01 05:15:00,13892.0,13892.0,13889.0,13889.0,6.0
2021-03-01 05:20:00,13886.0,13889.0,13885.0,13889.0,15.0
2021-03-01 05:25:00,13886.0,13886.0,13882.0,13885.0,8.0
2021-03-01 05:30:00,13882.0,13885.0,13880.0,13884.0,13.0
2021-03-01 05:35:00,13883.0,13887.0,13882.0,13885.0,11.0
